,Text Length,Average Word Length,Max Word Length,% Special Characters,Language,Sentiment,Subjectivity,Toxicity,Fluency,Formality
2310,134,6.105263157894737,15,0.04477611940298507,en,-0.8,1.0,0.6224696636199951,0.7894201874732971,0.22557836771011353
2311,93,4.222222222222222,11,0.03225806451612903,en,0.0,0.0,0.00103820173535496,0.8730087280273438,0.5292221307754517
2312,60,4.545454545454546,14,0.05,en,0.0,0.5,0.0054457844235002995,0.7005512714385986,0.08227664232254028
2316,98,4.5,8,0.01020408163265306,en,-0.125,0.5166666666666666,0.0008635510457679629,0.06928014755249023,0.05820441246032715
2317,131,4.076923076923077,9,0.015267175572519083,en,-0.022222222222222216,0.1722222222222222,0.7461729049682617,0.6841285228729248,0.11079084873199463
2318,106,4.35,10,0.009433962264150943,en,-0.4,0.6,0.9979602098464966,0.8411628007888794,0.08353698253631592
2322,88,3.9444444444444446,9,0.022727272727272728,en,0.0,0.0,0.5958259105682373,0.6577651500701904,0.24621790647506714
2323,21,4.5,7,0.047619047619047616,pt,0.0,0.0,0.9586381316184998,0.05650937557220459,0.15235060453414917
2325,65,8.428571428571429,29,0.26153846153846155,en,-0.5,0.9,0.0025753704831004143,0.854174792766571,0.005765378475189209
2326,21,6.333333333333333,9,0.0,en,-1.0,1.0,0.009951376356184483,0.9422098398208618,0.43603336811065674
2330,121,5.1,11,0.0743801652892562,en,0.0,0.125,0.0008865343988873065,0.7236779928207397,0.2695521116256714
2332,47,3.3636363636363638,5,0.0425531914893617,en,0.0,0.0,0.6646291613578796,0.06181168556213379,0.041836559772491455
2334,73,5.636363636363637,17,0.0547945205479452,en,0.0,0.0,0.0009007088374346495,0.7633660435676575,0.148698627948761
2335,136,5.85,14,0.03676470588235294,en,0.0,0.0,0.03297270089387894,0.43969911336898804,0.41513580083847046
2338,74,4.769230769230769,9,0.04054054054054054,en,-0.55,0.75,0.6189843416213989,0.737579882144928,0.25513458251953125
2339,62,4.7272727272727275,11,0.08064516129032258,en,0.75,0.44999999999999996,0.010276640765368938,0.9365928769111633,0.10071110725402832
2340,77,4.2,7,0.025974025974025976,en,0.05,0.35,0.0011449700687080622,0.10585033893585205,0.178602933883667
2342,95,5.0,9,0.042105263157894736,en,0.03333333333333333,0.4666666666666666,0.0015645958483219147,0.20807480812072754,0.15252751111984253
2346,140,4.222222222222222,12,0.05714285714285714,en,0.1,0.35,0.9859575629234314,0.31787097454071045,0.004362046718597412
2349,25,5.5,9,0.04,af,0.0,0.0,0.013261989690363407,0.7255342602729797,0.2665287256240845
2350,108,3.739130434782609,9,0.046296296296296294,en,0.0,0.0,0.014791022054851055,0.580780029296875,0.17962896823883057
2351,126,4.291666666666667,12,0.031746031746031744,en,0.0,0.0,0.034988436847925186,0.8988636136054993,0.21334928274154663
2352,132,3.586206896551724,9,0.015151515151515152,en,0.039999999999999994,0.6799999999999999,0.5144127607345581,0.44829028844833374,0.0051155686378479
2356,57,10.6,15,0.07017543859649122,en,0.8,1.0,0.001098203705623746,0.8410217761993408,0.21125870943069458
2357,62,3.8461538461538463,5,0.016129032258064516,en,0.2,0.2,0.03164947032928467,0.2956485152244568,0.058617591857910156
2358,110,4.285714285714286,7,0.05454545454545454,en,-0.5,1.0,0.003246997483074665,0.5556954741477966,0.2746601104736328
2359,133,6.444444444444445,11,0.05263157894736842,en,0.0,0.0,0.0011718443129211664,0.8500502705574036,0.30198824405670166
2360,116,3.875,8,0.04310344827586207,en,0.42500000000000004,0.55,0.0046118441969156265,0.3012407422065735,0.011563301086425781
2361,59,5.0,10,0.01694915254237288,en,0.1,0.3,0.4077589809894562,0.9163200855255127,0.22630304098129272
2363,124,4.636363636363637,10,0.04032258064516129,en,-0.24479166666666666,0.3833333333333333,0.8355647325515747,0.8879072666168213,0.009295761585235596
2365,121,4.041666666666667,7,0.05785123966942149,en,-0.125,0.375,0.1615818738937378,0.5093139410018921,0.2120455503463745
2366,45,4.75,11,0.044444444444444446,en,0.0,0.0,0.3233226239681244,0.8060480356216431,0.008168041706085205
2370,19,5.666666666666667,7,0.15789473684210525,en,0.2,0.2,0.0006283203838393092,0.954314649105072,0.18518996238708496
2371,48,6.0,10,0.14583333333333334,no,0.0,0.0,0.900955080986023,0.42749011516571045,0.0047422051429748535
2372,84,5.071428571428571,11,0.023809523809523808,en,0.0,0.0,0.3599684238433838,0.9327364563941956,0.13197928667068481
2375,121,3.5185185185185186,7,0.04132231404958678,en,0.20833333333333334,0.2333333333333333,0.9971805810928345,0.8073104619979858,0.016039013862609863
2376,103,4.2,11,0.05825242718446602,en,-0.3333333333333333,0.6666666666666666,0.0013969948049634695,0.9769667983055115,0.007667064666748047
2378,46,4.875,8,0.043478260869565216,en,0.375,0.75,0.3407168984413147,0.8088250756263733,0.17631399631500244
2379,84,4.3125,8,0.03571428571428571,en,0.4,0.6,0.014251944608986378,0.4882827401161194,0.054924726486206055
2380,65,4.076923076923077,8,0.046153846153846156,en,-0.4,0.6,0.989508867263794,0.7401599884033203,0.06767916679382324
2381,71,3.235294117647059,7,0.014084507042253521,en,-0.2916666666666667,0.5416666666666666,0.16198739409446716,0.11886870861053467,0.027197062969207764
2382,77,4.923076923076923,12,0.012987012987012988,en,0.0,0.0,0.23231644928455353,0.14204812049865723,0.21294546127319336
2383,143,6.2,20,0.18181818181818182,en,0.2,0.2,0.0008705204236321151,0.14832037687301636,0.016637086868286133
2386,136,5.523809523809524,13,0.0661764705882353,en,-0.15,0.95,0.062295202165842056,0.5855856537818909,0.4104467034339905
2387,133,4.36,10,0.015037593984962405,en,-0.2625,0.5625,0.013028635643422604,0.9364107251167297,0.2526283860206604
2388,135,4.230769230769231,9,0.044444444444444446,en,-0.04999999999999999,0.4166666666666667,0.9907050728797913,0.46285390853881836,0.0999140739440918
2393,86,4.8,11,0.08139534883720931,en,-0.6,0.9,0.024864302948117256,0.929397702217102,0.24310702085494995
2395,86,4.8,9,0.06976744186046512,en,0.125,0.175,0.0017089613247662783,0.554545521736145,0.261401891708374
2396,97,5.0625,11,0.05154639175257732,en,-0.125,0.375,0.001130641088820994,0.4781650900840759,0.40204817056655884
2397,80,4.333333333333333,11,0.075,en,-1.0,1.0,0.7879598736763,0.87399822473526,0.01993584632873535
2398,129,3.642857142857143,7,0.06976744186046512,en,0.10714285714285714,0.5,0.023403624072670937,0.4977072477340698,0.31079643964767456
2399,112,4.380952380952381,9,0.044642857142857144,en,0.0,0.1,0.0008615661645308137,0.6472254395484924,0.3133125901222229
2403,59,4.0,8,0.03389830508474576,en,-0.2222222222222222,0.5777777777777778,0.014462647959589958,0.07836800813674927,0.007139623165130615
2406,134,4.869565217391305,12,0.05970149253731343,en,0.37777777777777777,0.7444444444444445,0.7555564641952515,0.7127216458320618,0.2353559136390686
2410,138,3.9642857142857144,8,0.050724637681159424,en,0.0,1.0,0.0019158371724188328,0.9610916972160339,0.061728477478027344
2413,137,4.3076923076923075,11,0.08759124087591241,en,0.14666666666666667,0.4066666666666666,0.2466048151254654,0.9414410591125488,0.008120715618133545
2416,53,3.4166666666666665,9,0.03773584905660377,en,0.0,0.0,0.0012357739033177495,0.5500425100326538,0.1617347002029419
2418,35,5.0,8,0.0,en,0.3333333333333333,0.6666666666666666,0.8960896730422974,0.040744245052337646,0.10259491205215454
2419,103,4.777777777777778,10,0.02912621359223301,en,0.0,1.0,0.0023906459100544453,0.9312384724617004,0.253068208694458
2421,65,4.416666666666667,8,0.046153846153846156,en,0.65,0.75,0.0006010574288666248,0.8471717834472656,0.14298367500305176
2422,135,4.230769230769231,12,0.06666666666666667,en,0.0,0.0,0.05225009471178055,0.865118145942688,0.03123551607131958
2424,105,5.235294117647059,11,0.01904761904761905,en,0.0,0.0,0.0032477134373039007,0.9695507287979126,0.9745076894760132
2427,126,6.411764705882353,15,0.07142857142857142,en,0.0,0.0,0.009106470271945,0.46707528829574585,0.28896868228912354
2429,131,3.888888888888889,8,0.03816793893129771,en,-0.3,0.7666666666666666,0.6926801800727844,0.1536596417427063,0.11153638362884521
2433,94,4.277777777777778,7,0.0425531914893617,en,0.3666666666666667,0.39999999999999997,0.9774050116539001,0.5018470287322998,0.005881667137145996
2434,124,4.208333333333333,13,0.04838709677419355,en,0.16180555555555554,0.44722222222222224,0.11942267417907715,0.5408187508583069,0.21637314558029175
2436,135,3.857142857142857,8,0.044444444444444446,en,-0.0761904761904762,0.530952380952381,0.0014934458304196596,0.8841989040374756,0.29882919788360596
2439,105,4.888888888888889,9,0.05714285714285714,en,0.0,0.5,0.01134320255368948,0.9543949961662292,0.33494454622268677
2440,92,3.8947368421052633,8,0.043478260869565216,en,0.12812500000000002,0.425,0.009063072502613068,0.7881641387939453,0.17443746328353882
2442,49,3.1666666666666665,6,0.061224489795918366,en,0.8,0.7,0.018059929832816124,0.19334334135055542,0.006370723247528076
2443,131,4.954545454545454,10,0.061068702290076333,en,0.75,0.75,0.17271924018859863,0.8243257999420166,0.3727525472640991
2447,52,4.3,7,0.019230769230769232,en,0.14999999999999997,0.8,0.995471715927124,0.8560556173324585,0.07132643461227417
2448,131,6.222222222222222,12,0.05343511450381679,en,0.0,0.0,0.0017103186110034585,0.8792431950569153,0.1291636824607849
2449,133,5.045454545454546,11,0.022556390977443608,en,0.5,0.5,0.5006855130195618,0.9301238059997559,0.2767248749732971
2451,117,5.555555555555555,13,0.08547008547008547,en,0.0,0.0,0.0723094791173935,0.6114632487297058,0.13686221837997437
2452,146,3.7419354838709675,11,0.07534246575342465,en,0.09906249999999998,0.4800000000000001,0.0014404160901904106,0.16375237703323364,0.005799412727355957
2454,88,4.933333333333334,16,0.011363636363636364,en,0.0,0.0,0.06584889441728592,0.7657795548439026,0.1054193377494812
2455,55,4.090909090909091,7,0.01818181818181818,en,0.0,0.0,0.00663135526701808,0.9518377780914307,0.10176783800125122
2458,137,4.75,12,0.029197080291970802,en,-0.09375,0.3,0.0009471740922890604,0.04835975170135498,0.19664818048477173
2459,37,4.428571428571429,9,0.0,en,-0.14999999999999997,0.35,0.0015506749041378498,0.983329176902771,0.8470575213432312
2460,95,4.333333333333333,12,0.031578947368421054,en,0.6,0.7,0.005533813498914242,0.9789829254150391,0.9608043432235718
2463,51,4.777777777777778,9,0.058823529411764705,en,-0.1375,0.58125,0.014872058294713497,0.8274614214897156,0.012615084648132324
2464,62,4.7272727272727275,7,0.016129032258064516,en,0.0,0.0,0.0006608337862417102,0.3648456335067749,0.526233971118927
2466,138,4.346153846153846,10,0.057971014492753624,en,0.012499999999999992,0.4458333333333333,0.019072208553552628,0.9629932045936584,0.46995866298675537
2467,115,5.105263157894737,11,0.017391304347826087,en,-0.06666666666666665,0.43333333333333335,0.01491010282188654,0.5516622066497803,0.6714332699775696
2468,125,4.636363636363637,11,0.048,en,-0.6,0.9,0.002943397266790271,0.7949027419090271,0.23833543062210083
2469,65,4.909090909090909,10,0.07692307692307693,en,0.0,0.0,0.029892457649111748,0.7193061113357544,0.18014830350875854
2470,27,4.6,10,0.037037037037037035,en,-0.2,0.8,0.9638103246688843,0.09172964096069336,0.050650179386138916
2471,90,3.55,6,0.011111111111111112,en,0.8,0.7,0.007157372310757637,0.40750133991241455,0.014615952968597412
2474,138,4.791666666666667,10,0.06521739130434782,en,0.0,0.0,0.006787517573684454,0.7473683953285217,0.1337178349494934
2475,83,4.25,9,0.03614457831325301,en,0.3,0.1,0.4786239266395569,0.9731073975563049,0.9939841628074646
2476,40,4.857142857142857,9,0.125,en,-0.78125,1.0,0.08376246690750122,0.6327123045921326,0.005494296550750732
2478,91,4.111111111111111,9,0.08791208791208792,en,0.0,0.0,0.27097174525260925,0.8271819949150085,0.015594005584716797
2480,13,6.0,7,0.0,en,-0.5,1.0,0.15345917642116547,0.5936535000801086,0.13134729862213135
2481,38,4.571428571428571,8,0.0,en,-1.0,1.0,0.21044504642486572,0.9088194370269775,0.01709967851638794
2483,135,4.44,10,0.06666666666666667,en,0.55,1.0,0.00891626626253128,0.45509058237075806,0.11998641490936279
2484,128,5.45,16,0.078125,en,0.2,0.5,0.011176303029060364,0.7344267964363098,0.1383839249610901
2486,100,4.611111111111111,10,0.06,en,0.0,0.55,0.46503540873527527,0.2839435338973999,0.09121197462081909
2487,100,6.214285714285714,10,0.12,en,-0.5,0.29999999999999993,0.001789167639799416,0.863990306854248,0.24520182609558105
2489,121,4.5,12,0.12396694214876033,en,0.36212121212121207,0.38484848484848483,0.0012794183567166328,0.8276141285896301,0.02880537509918213
2490,111,7.0,10,0.009009009009009009,en,-0.1,0.07083333333333333,0.0014424982946366072,0.8915116786956787,0.5140097141265869
2495,75,3.75,8,0.04,en,-0.7,0.8,0.9973235726356506,0.5292075276374817,0.12111073732376099
2497,72,3.5625,10,0.0,en,0.8,1.0,0.033661987632513046,0.8816145062446594,0.6462185382843018
2499,118,4.95,8,0.059322033898305086,en,0.0,0.0,0.0005700439214706421,0.9499531388282776,0.2710133194923401
2503,54,5.111111111111111,12,0.05555555555555555,af,0.0,0.0,0.066690593957901,0.9221226572990417,0.4747447967529297
2506,113,5.0,12,0.05309734513274336,en,0.0,0.0,0.0013753584353253245,0.1720339059829712,0.15245819091796875
2507,59,4.0,6,0.06779661016949153,en,0.18,0.64,0.005795186385512352,0.9782578349113464,0.48505210876464844
2508,71,3.5,6,0.04225352112676056,en,-0.325,0.6,0.037267327308654785,0.8710290193557739,0.3826286792755127
2512,57,5.444444444444445,11,0.03508771929824561,en,0.0,0.0,0.18415924906730652,0.8894222974777222,0.17093288898468018
2513,62,3.8461538461538463,7,0.0,no,-0.1,0.5,0.0026362761855125427,0.1135370135307312,0.0767282247543335
2514,63,3.5714285714285716,7,0.047619047619047616,en,0.25,0.2,0.013428330421447754,0.6619542837142944,0.01450490951538086
2516,34,3.375,5,0.0,en,0.0,0.0,0.994357168674469,0.36381375789642334,0.1526777744293213
2518,136,3.7241379310344827,11,0.029411764705882353,en,0.5,0.5,0.0006391634233295918,0.9778514504432678,0.9782228469848633
2521,75,5.909090909090909,12,0.08,en,0.0,0.0,0.002509964630007744,0.6679626703262329,0.0837443470954895
2523,45,3.6,8,0.0,en,-0.3888888888888889,0.7222222222222222,0.05234323441982269,0.9674873948097229,0.8979995250701904
2524,72,4.615384615384615,10,0.027777777777777776,en,-0.1,0.5,0.006288569886237383,0.03930020332336426,0.32643747329711914
2526,24,4.0,5,0.125,en,0.0,0.0,0.0021665834356099367,0.8887706995010376,0.11590230464935303
2527,95,5.4,13,0.11578947368421053,en,-0.375,0.75,0.027565181255340576,0.7069417834281921,0.10304886102676392
2528,50,5.375,9,0.04,en,-0.6,0.8,0.9926756024360657,0.4175497889518738,0.09590065479278564
2530,115,4.2727272727272725,8,0.02608695652173913,en,-0.2111111111111111,0.7222222222222222,0.9362537264823914,0.9693054556846619,0.6571721434593201
2531,54,4.5,7,0.09259259259259259,en,0.1,0.2,0.11271777004003525,0.5287797451019287,0.1165928840637207
2533,87,4.176470588235294,5,0.04597701149425287,en,-0.125,0.39166666666666666,0.9805343747138977,0.9001891613006592,0.006292462348937988
2535,120,5.0,10,0.058333333333333334,en,0.35,0.36250000000000004,0.0007111740997061133,0.7081525325775146,0.558708131313324
2536,52,4.3,10,0.019230769230769232,en,0.2,0.9,0.07817704230546951,0.08156126737594604,0.294017493724823
2538,131,4.28,14,0.061068702290076333,en,0.0,0.0,0.006493586115539074,0.6362855434417725,0.2621791958808899
2539,18,3.75,6,0.05555555555555555,da,0.0,0.0,0.4676232933998108,0.18126803636550903,0.102749764919281
2540,121,4.5,10,0.049586776859504134,en,0.0,0.0,0.001638284302316606,0.7138781547546387,0.23445791006088257
2541,113,3.9565217391304346,9,0.05309734513274336,en,-0.325,0.425,0.9904751181602478,0.9147821664810181,0.08150255680084229
2542,43,3.888888888888889,7,0.09302325581395349,en,0.0,0.0,0.005735612008720636,0.9324995279312134,0.022994279861450195
2545,16,4.666666666666667,5,0.125,fr,0.0,0.0,0.3131345212459564,0.6930323839187622,0.13132596015930176
2547,131,4.28,12,0.08396946564885496,en,-0.052727272727272734,0.45090909090909087,0.98340904712677,0.91933274269104,0.07686245441436768
2548,41,4.25,7,0.04878048780487805,en,-0.125,0.2,0.391776978969574,0.7878887057304382,0.10046398639678955
2549,139,4.185185185185185,9,0.02158273381294964,en,-0.022222222222222216,0.1722222222222222,0.8252559900283813,0.47549909353256226,0.09620678424835205
2550,127,5.095238095238095,12,0.031496062992125984,en,0.0,0.0,0.881268322467804,0.2129613161087036,0.23797011375427246
2552,95,4.647058823529412,9,0.05263157894736842,en,-1.0,1.0,0.020362522453069687,0.6736453175544739,0.21455377340316772
2554,69,5.2727272727272725,26,0.057971014492753624,en,0.0,0.0,0.06846142560243607,0.4690778851509094,0.020548999309539795
2558,131,4.28,9,0.007633587786259542,en,0.05,0.65,0.06114144250750542,0.9318865537643433,0.17178219556808472
2560,86,4.375,9,0.046511627906976744,en,0.0,0.0,0.0115120280534029,0.6917630434036255,0.22139382362365723
2562,111,4.333333333333333,9,0.018018018018018018,en,-0.075,0.28750000000000003,0.11869015544652939,0.5025714635848999,0.23452335596084595
2563,57,5.222222222222222,8,0.0,en,-0.6,0.8,0.7180690765380859,0.031335413455963135,0.026135027408599854
2564,121,3.88,9,0.049586776859504134,en,-0.17857142857142855,0.4943452380952381,0.0007002868806011975,0.5151801109313965,0.3583453297615051
2565,40,4.857142857142857,10,0.125,en,-1.0,0.9,0.017042577266693115,0.29216140508651733,0.005684912204742432
2566,126,4.08,8,0.023809523809523808,en,0.15625,0.4,0.0009128751116804779,0.760798454284668,0.29902517795562744
2569,135,5.476190476190476,9,0.037037037037037035,en,-0.16666666666666666,0.2333333333333333,0.021831711754202843,0.932329535484314,0.23650991916656494
2574,135,4.44,12,0.022222222222222223,en,0.15,0.25,0.9214022159576416,0.3661997318267822,0.1635696291923523
2578,129,5.45,9,0.031007751937984496,en,0.1,0.25,0.020094161853194237,0.8993442058563232,0.24793624877929688
2580,78,4.642857142857143,8,0.038461538461538464,en,0.0,0.1,0.23974323272705078,0.34374386072158813,0.018836915493011475
2583,85,4.0588235294117645,8,0.03529411764705882,en,0.10714285714285714,0.25,0.5562294125556946,0.18909519910812378,0.1675531268119812
2584,32,4.5,7,0.03125,en,-1.0,1.0,0.14001290500164032,0.06582200527191162,0.09413057565689087
2586,84,4.6,10,0.08333333333333333,en,0.0,0.05,0.04430238530039787,0.8522554636001587,0.061182260513305664
2587,98,4.2105263157894735,8,0.07142857142857142,en,-0.06666666666666665,0.6,0.20059773325920105,0.3689712882041931,0.23006576299667358
2588,15,4.333333333333333,8,0.06666666666666667,no,0.0,0.0,0.007485928945243359,0.9648107886314392,0.6600636839866638
2589,43,5.285714285714286,8,0.023255813953488372,en,0.0,0.0,0.0010495035676285625,0.42296475172042847,0.12048918008804321
2591,144,3.8333333333333335,9,0.09722222222222222,en,0.3333333333333333,0.5,0.001265983795747161,0.08319199085235596,0.19715237617492676
2594,70,4.071428571428571,8,0.0,en,0.2,0.5,0.005033357534557581,0.45531409978866577,0.9599889516830444
2598,110,5.166666666666667,11,0.08181818181818182,en,-0.5,0.5,0.013313942588865757,0.7622901201248169,0.18143904209136963
2599,40,4.125,8,0.1,en,0.0,0.0,0.004229309502989054,0.8661354184150696,0.09663361310958862
2600,60,5.777777777777778,9,0.06666666666666667,en,-0.3333333333333333,0.6666666666666666,0.027089502662420273,0.837637186050415,0.17512327432632446
2602,137,4.111111111111111,11,0.043795620437956206,en,0.28125,0.5166666666666666,0.023186122998595238,0.9650300741195679,0.3989369869232178
2603,51,4.2,7,0.0,en,0.0,0.95,0.010912607423961163,0.0842025876045227,0.022251129150390625
2604,63,3.5714285714285716,8,0.0,en,0.0,0.0,0.04250497743487358,0.969606876373291,0.5100067257881165
2605,80,5.75,13,0.05,en,0.0,0.0,0.01222663838416338,0.7263721823692322,0.23271703720092773
2606,94,4.277777777777778,9,0.0,en,0.7,0.9,0.16673403978347778,0.9364392757415771,0.23450243473052979
2607,88,4.933333333333334,11,0.022727272727272728,en,-0.6,0.9,0.004177176859229803,0.9726851582527161,0.3297317624092102
2609,141,3.8620689655172415,9,0.03546099290780142,en,0.5,0.5,0.5931350588798523,0.5618526339530945,0.178394615650177
2610,116,3.68,7,0.034482758620689655,en,-0.5,1.0,0.07111025601625443,0.4682711362838745,0.22327762842178345
2612,43,4.428571428571429,7,0.16279069767441862,de,-0.53828125,0.25,0.007335180416703224,0.7386822700500488,0.013962924480438232
2613,118,6.933333333333334,21,0.059322033898305086,en,-0.08333333333333333,0.5833333333333334,0.2913553714752197,0.43807119131088257,0.3043144941329956
2617,29,4.0,6,0.10344827586206896,en,0.0,0.0,0.0110062500461936,0.966278076171875,0.09529250860214233
2619,47,4.333333333333333,5,0.02127659574468085,en,-0.0875,0.36875,0.00423032371327281,0.05431020259857178,0.09881657361984253
2620,137,5.2727272727272725,19,0.0948905109489051,en,-0.7142857142857143,0.8571428571428571,0.04902815446257591,0.7532599568367004,0.04049265384674072
2621,23,3.8,7,0.0,en,0.0,0.0,0.9395751953125,0.9375942349433899,0.23419791460037231
2623,118,4.409090909090909,11,0.03389830508474576,en,0.0,0.0,0.000803593429736793,0.29785144329071045,0.9495366811752319
2624,135,5.181818181818182,10,0.02962962962962963,en,0.03333333333333333,0.06666666666666667,0.063832588493824,0.9015719890594482,0.29971563816070557
2625,43,4.5,8,0.023255813953488372,nl,0.16666666666666666,0.6666666666666666,0.0007290994981303811,0.7622591853141785,0.17092221975326538
2626,87,4.5,8,0.011494252873563218,en,-0.09999999999999992,0.5833333333333333,0.007007812615483999,0.593948483467102,0.877564549446106
2628,63,7.0,12,0.09523809523809523,en,-0.375,0.625,0.2500135898590088,0.871972382068634,0.6153892874717712
2630,140,4.222222222222222,11,0.04285714285714286,en,-0.175,0.5625,0.01638105884194374,0.19660669565200806,0.1367049217224121
2631,129,5.45,13,0.06201550387596899,en,-0.15,0.95,0.016992786899209023,0.5908738374710083,0.3850674629211426
2632,35,5.0,9,0.14285714285714285,en,0.0,0.0,0.22391289472579956,0.8744876980781555,0.1349589228630066
2633,129,4.416666666666667,8,0.05426356589147287,en,0.0,1.0,0.40243157744407654,0.812776505947113,0.14288324117660522
2634,98,3.95,7,0.04081632653061224,en,0.012121212121212125,0.5515151515151515,0.21253222227096558,0.32739484310150146,0.10079270601272583
2635,49,4.555555555555555,8,0.061224489795918366,en,0.25,1.0,0.0009691673913039267,0.40464627742767334,0.15704655647277832
2639,83,5.0,13,0.0,en,-0.5458333333333334,0.7208333333333333,0.019540006294846535,0.12218630313873291,0.9394689798355103
2640,114,4.476190476190476,9,0.008771929824561403,en,-0.16666666666666666,0.43333333333333335,0.13217028975486755,0.9650809168815613,0.21859949827194214
2641,39,4.714285714285714,6,0.1282051282051282,en,-1.0,1.0,0.2066616714000702,0.9020001888275146,0.10768234729766846
2642,125,5.2,11,0.032,en,0.19416666666666668,0.56,0.0007745380280539393,0.6597034931182861,0.19269317388534546
2644,81,3.5555555555555554,10,0.012345679012345678,en,-0.5222222222222223,0.6555555555555556,0.055400002747774124,0.7189601063728333,0.18925517797470093
2645,111,3.6666666666666665,7,0.02702702702702703,en,0.08333333333333336,0.3,0.05967210978269577,0.09175097942352295,0.09832143783569336
2649,131,4.5,10,0.06870229007633588,en,0.55,0.825,0.9578492641448975,0.4527133107185364,0.0238608717918396
2653,133,3.962962962962963,8,0.015037593984962405,en,0.19583333333333333,0.6958333333333333,0.3790711462497711,0.11736071109771729,0.11289167404174805
2655,58,4.9,9,0.05172413793103448,en,0.0,0.0,0.10037872940301895,0.9566769003868103,0.646317720413208
2656,120,3.84,9,0.05,en,0.27999999999999997,0.5900000000000001,0.000662628561258316,0.26049792766571045,0.2867767810821533
2657,42,4.375,7,0.07142857142857142,en,0.0,0.0,0.4794590175151825,0.9412251710891724,0.2081218957901001
2658,28,3.142857142857143,5,0.03571428571428571,en,-1.0,1.0,0.04883934557437897,0.5448898673057556,0.0861327052116394
2659,102,4.15,9,0.029411764705882353,en,0.25,0.25,0.01325260754674673,0.6761605739593506,0.34576427936553955
2660,54,4.0,8,0.037037037037037035,en,0.35,0.65,0.0009163503418676555,0.8768592476844788,0.1451062560081482
2661,36,3.625,6,0.0,en,0.0,0.0,0.02831791155040264,0.5992006063461304,0.12817269563674927
2662,131,5.6,14,0.08396946564885496,en,-0.1875,0.75,0.011447560042142868,0.40253758430480957,0.19126009941101074
2664,112,4.136363636363637,8,0.03571428571428571,en,-0.16666666666666666,0.7486772486772487,0.47286537289619446,0.9797300100326538,0.7014062404632568
2667,73,4.285714285714286,9,0.0273972602739726,en,-0.44999999999999996,0.75,0.0013589957961812615,0.9281166791915894,0.16139346361160278
2669,19,4.0,6,0.10526315789473684,en,0.7,1.0,0.0009796195663511753,0.9797348976135254,0.5432597994804382
2670,137,4.3076923076923075,9,0.029197080291970802,en,0.625,0.5,0.002422610530629754,0.42823827266693115,0.12860548496246338
2671,75,5.333333333333333,11,0.02666666666666667,en,0.0,0.0,0.0010152680333703756,0.9731525182723999,0.5220374464988708
2672,58,3.5384615384615383,5,0.034482758620689655,en,0.0,0.0,0.8751289248466492,0.844133198261261,0.013216853141784668
2673,90,4.6875,10,0.011111111111111112,en,0.1530952380952381,0.6439285714285714,0.2704409658908844,0.08025246858596802,0.08979862928390503
2675,96,4.105263157894737,10,0.0,en,-0.08333333333333331,0.7666666666666666,0.018700461834669113,0.4384646415710449,0.2332506775856018
2676,117,6.375,17,0.05128205128205128,en,-0.8,0.8,0.7937027812004089,0.04908877611160278,0.006672382354736328
2677,80,3.5,7,0.0125,en,0.3666666666666667,0.3,0.0009678404312580824,0.9733547568321228,0.9232742786407471
2678,75,5.909090909090909,16,0.06666666666666667,en,-0.5,0.5333333333333333,0.018111152574419975,0.8402357697486877,0.14296036958694458
2679,45,4.75,8,0.15555555555555556,en,0.4375,0.55,0.0007178070372901857,0.1806337833404541,0.03942137956619263
2680,83,5.0,10,0.04819277108433735,en,-0.15625,0.375,0.001419685548171401,0.23475557565689087,0.32359200716018677
2682,140,4.64,14,0.07142857142857142,en,0.0,0.1,0.024933135136961937,0.7490130662918091,0.13201689720153809
2684,119,4.714285714285714,11,0.01680672268907563,en,0.0,0.0,0.03328634425997734,0.7365332245826721,0.11917871236801147
2685,67,5.8,12,0.014925373134328358,en,0.25,0.25,0.0007349810330197215,0.158211350440979,0.35997384786605835
2686,112,3.52,11,0.0625,en,0.10517578124999999,0.39999999999999997,0.00941915437579155,0.8715285658836365,0.018732309341430664
2687,122,4.125,9,0.11475409836065574,en,0.5960464477539062,1.0,0.324306458234787,0.6128364205360413,0.00824826955795288
2689,82,3.8823529411764706,10,0.08536585365853659,en,0.06875,0.25,0.4300004243850708,0.9440186023712158,0.16624975204467773
2691,69,5.363636363636363,17,0.057971014492753624,en,-0.25,0.875,0.12528866529464722,0.4190983176231384,0.015042901039123535
2692,62,3.8461538461538463,6,0.03225806451612903,en,-0.30000000000000004,0.7,0.9964095950126648,0.07143634557723999,0.04306435585021973
2693,77,4.2,9,0.03896103896103896,en,-0.175,0.825,0.01652955636382103,0.3956613540649414,0.08739179372787476
2694,78,4.266666666666667,10,0.01282051282051282,en,-0.4666666666666666,0.6166666666666667,0.02334839478135109,0.977562665939331,0.6150209903717041
2698,122,6.6875,14,0.06557377049180328,en,0.8,0.75,0.0008863654802553356,0.8445348739624023,0.2832145094871521
2699,77,5.5,22,0.1038961038961039,en,-0.6,0.4,0.13205422461032867,0.8676894307136536,0.3721471428871155
2700,46,4.875,9,0.021739130434782608,en,0.0,0.5,0.1098480373620987,0.9445765018463135,0.49463462829589844
2703,56,3.75,6,0.0,en,-0.7,0.9,0.009286640211939812,0.9316527843475342,0.009450852870941162
2705,35,6.2,11,0.0,en,-0.5,0.6666666666666666,0.048885174095630646,0.1337776780128479,0.3662562370300293
